Date_reporting,index,Unnamed: 0,Wallonië,België,Vlaanderen,Brussel
2020-07-22,11,Thuis en andere,31,56,19,6
2020-07-22,12,Onbekend,0,19,19,0
2020-07-22,13,TOTAAL,3395,9805,4913,1497
2020-07-22,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-22,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-22,16,Gerapporteerde sterfgevallen in de periode van 12 juli tot 18 juli,0,0,0,0
2020-07-22,18,Plaats van overlijden,0,0,0,0
2020-07-22,20,Ziekenhuis,2,15,6,7
2020-07-22,21,Bevestigde gevallen,0,10,4,6
2020-07-22,22,Mogelijke gevallen,2,5,2,1
2020-07-22,23,Woonzorgcentrum,2,5,2,1
2020-07-22,24,Bevestigde gevallen,2,3,1,0
2020-07-22,25,Mogelijke gevallen,0,2,1,1
2020-07-22,26,Andere residentiële,0,0,0,0
2020-07-22,28,collectiviteiten,0,0,0,0
2020-07-22,29,Thuis en andere,0,0,0,0
2020-07-22,30,Onbekend,0,0,0,0
2020-07-22,31,TOTAAL,4,20,8,8
2020-07-23,0,Plaats van overlijden,0,0,0,0
2020-07-23,2,Ziekenhuis,1781,4809,2182,846
2020-07-23,3,Bevestigde gevallen,1671,4566,2082,813
2020-07-23,4,Mogelijke gevallen,110,243,100,33
2020-07-23,5,Woonzorgcentrum,1565,4877,2668,644
2020-07-23,6,Bevestigde gevallen,421,1285,653,211
2020-07-23,7,Mogelijke gevallen,1144,3592,2015,433
2020-07-23,8,Andere residentiële,0,0,0,0
2020-07-23,10,collectiviteiten,0,0,0,0
2020-07-23,11,Thuis en andere,31,56,19,6
2020-07-23,12,Onbekend,0,19,19,0
2020-07-23,13,TOTAAL,3396,9808,4915,1497
2020-07-23,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-23,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-23,16,Gerapporteerde sterfgevallen in de periode van 13 juli tot 19 juli,0,0,0,0
2020-07-23,18,Plaats van overlijden,0,0,0,0
2020-07-23,20,Ziekenhuis,4,14,4,6
2020-07-23,21,Bevestigde gevallen,1,9,3,5
2020-07-23,22,Mogelijke gevallen,3,5,1,1
2020-07-23,23,Woonzorgcentrum,2,4,1,1
2020-07-23,24,Bevestigde gevallen,2,2,0,0
2020-07-23,25,Mogelijke gevallen,0,2,1,1
2020-07-23,26,Andere residentiële,0,0,0,0
2020-07-23,28,collectiviteiten,0,0,0,0
2020-07-23,29,Thuis en andere,0,0,0,0
2020-07-23,30,Onbekend,0,0,0,0
2020-07-23,31,TOTAAL,6,18,5,7
2020-07-24,0,Plaats van overlijden,0,0,0,0
2020-07-24,2,Ziekenhuis,1781,4812,2184,847
2020-07-24,3,Bevestigde gevallen,1671,4569,2084,814
2020-07-24,4,Mogelijke gevallen,110,243,100,33
2020-07-24,5,Woonzorgcentrum,1565,4878,2669,644
2020-07-24,6,Bevestigde gevallen,421,1285,653,211
2020-07-24,7,Mogelijke gevallen,1144,3593,2016,433
2020-07-24,8,Andere residentiële,0,0,0,0
2020-07-24,10,collectiviteiten,0,0,0,0
2020-07-24,11,Thuis en andere,31,56,19,6
2020-07-24,12,Onbekend,0,19,19,0
2020-07-24,13,TOTAAL,3396,9812,4918,1498
2020-07-24,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-24,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-24,16,Gerapporteerde sterfgevallen in de periode van 14 juli tot 20 juli,0,0,0,0
2020-07-24,18,Plaats van overlijden,0,0,0,0
2020-07-24,20,Ziekenhuis,4,16,5,7
2020-07-24,21,Bevestigde gevallen,1,11,4,6
2020-07-24,22,Mogelijke gevallen,3,5,1,1
2020-07-24,23,Woonzorgcentrum,2,4,1,1
2020-07-24,24,Bevestigde gevallen,2,2,0,0
2020-07-24,25,Mogelijke gevallen,0,2,1,1
2020-07-24,26,Andere residentiële,0,0,0,0
2020-07-24,28,collectiviteiten,0,0,0,0
2020-07-24,29,Thuis en andere,0,0,0,0
2020-07-24,30,Onbekend,0,0,0,0
2020-07-24,31,TOTAAL,6,20,6,8
2020-07-25,0,Plaats van overlijden,0,0,0,0
2020-07-25,2,Ziekenhuis,1784,4816,2185,847
2020-07-25,3,Bevestigde gevallen,1672,4571,2085,814
2020-07-25,4,Mogelijke gevallen,112,245,100,33
2020-07-25,5,Woonzorgcentrum,1565,4879,2670,644
2020-07-25,6,Bevestigde gevallen,421,1286,654,211
2020-07-25,7,Mogelijke gevallen,1144,3593,2016,433
2020-07-25,8,Andere residentiële,0,0,0,0
2020-07-25,10,collectiviteiten,0,0,0,0
2020-07-25,11,Thuis en andere,31,56,19,6
2020-07-25,12,Onbekend,0,19,19,0
2020-07-25,13,TOTAAL,3399,9817,4920,1498
2020-07-25,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-25,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-25,16,Gerapporteerde sterfgevallen in de periode van 15 juli tot 21 juli,0,0,0,0
2020-07-25,18,Plaats van overlijden,0,0,0,0
2020-07-25,20,Ziekenhuis,3,15,5,7
2020-07-25,21,Bevestigde gevallen,0,10,4,6
2020-07-25,22,Mogelijke gevallen,3,5,1,1
2020-07-25,23,Woonzorgcentrum,2,3,1,0
2020-07-25,24,Bevestigde gevallen,2,2,0,0N/A
2020-07-25,25,Mogelijke gevallen,0,1,1,0N/A
2020-07-25,26,Andere residentiële,0,0,0,0
2020-07-25,28,collectiviteiten,0,0,0,0
2020-07-25,29,Thuis en andere,0,0,0,0
2020-07-25,30,Onbekend,0,0,0,0
2020-07-25,31,TOTAAL,5,18,6,7
2020-07-26,0,Plaats van overlijden,0,0,0,0
2020-07-26,2,Ziekenhuis,1785,4820,2188,847
2020-07-26,3,Bevestigde gevallen,1673,4575,2088,814
2020-07-26,4,Mogelijke gevallen,112,245,100,33
2020-07-26,5,Woonzorgcentrum,1565,4879,2670,644
2020-07-26,6,Bevestigde gevallen,421,1286,654,211
2020-07-26,7,Mogelijke gevallen,1144,3593,2016,433
2020-07-26,8,Andere residentiële,0,0,0,0
2020-07-26,10,collectiviteiten,0,0,0,0
2020-07-26,11,Thuis en andere,31,53,16,6
2020-07-26,12,Onbekend,0,19,19,0
2020-07-26,13,TOTAAL,3400,9821,4923,1498
2020-07-26,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-26,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-26,16,Gerapporteerde sterfgevallen in de periode van 16 juli tot 22 juli,0,0,0,0
2020-07-26,18,Plaats van overlijden,0,0,0,0
2020-07-26,20,Ziekenhuis,3,13,6,4
2020-07-26,21,Bevestigde gevallen,0,10,6,4
2020-07-26,22,Mogelijke gevallen,3,3,0,0
2020-07-26,23,Woonzorgcentrum,1,3,2,0
2020-07-26,24,Bevestigde gevallen,1,1,0,0N/A
2020-07-26,25,Mogelijke gevallen,0,2,2,0N/A
2020-07-26,26,Andere residentiële,0,0,0,0
2020-07-26,28,collectiviteiten,0,0,0,0
2020-07-26,29,Thuis en andere,0,0,0,0
2020-07-26,30,Onbekend,0,0,0,0
2020-07-26,31,TOTAAL,4,16,8,4
2020-07-27,0,Plaats van overlijden,0,0,0,0
2020-07-27,2,Ziekenhuis,1785,4820,2188,847
2020-07-27,3,Bevestigde gevallen,1673,4575,2088,814
2020-07-27,4,Mogelijke gevallen,112,245,100,33
2020-07-27,5,Woonzorgcentrum,1565,4879,2670,644
2020-07-27,6,Bevestigde gevallen,421,1286,654,211
2020-07-27,7,Mogelijke gevallen,1144,3593,2016,433
2020-07-27,8,Andere residentiële,0,0,0,0
2020-07-27,10,collectiviteiten,0,0,0,0
2020-07-27,11,Thuis en andere,31,53,16,6
2020-07-27,12,Onbekend,0,19,19,0
2020-07-27,13,TOTAAL,3400,9821,4923,1498
2020-07-27,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-27,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-27,16,Gerapporteerde sterfgevallen in de periode van 17 juli tot 23 juli,0,0,0,0
2020-07-27,18,Plaats van overlijden,0,0,0,0
2020-07-27,20,Ziekenhuis,3,12,6,3
2020-07-27,21,Bevestigde gevallen,1,10,6,3
2020-07-27,22,Mogelijke gevallen,2,2,0,0
2020-07-27,23,Woonzorgcentrum,0,1,1,0
2020-07-27,24,Bevestigde gevallen,0N/A,0,0,0N/A
2020-07-27,25,Mogelijke gevallen,0N/A,1,1,0N/A
2020-07-27,26,Andere residentiële,0,0,0,0
2020-07-27,28,collectiviteiten,0,0,0,0
2020-07-27,29,Thuis en andere,0,0,0,0
2020-07-27,30,Onbekend,0,0,0,0
2020-07-27,31,TOTAAL,3,13,7,3
2020-07-28,0,Plaats van overlijden,0,0,0,0
2020-07-28,2,Ziekenhuis,1785,4821,2189,847
2020-07-28,3,Bevestigde gevallen,1673,4576,2089,814
2020-07-28,4,Mogelijke gevallen,112,245,100,33
2020-07-28,5,Woonzorgcentrum,1565,4879,2670,644
2020-07-28,6,Bevestigde gevallen,421,1286,654,211
2020-07-28,7,Mogelijke gevallen,1144,3593,2016,433
2020-07-28,8,Andere residentiële,0,0,0,0
2020-07-28,10,collectiviteiten,0,0,0,0
2020-07-28,11,Thuis en andere,31,53,16,6
2020-07-28,12,Onbekend,0,19,19,0
2020-07-28,13,TOTAAL,3400,9822,4924,1498
2020-07-28,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-28,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-28,16,Gerapporteerde sterfgevallen in de periode van 18 juli tot 24 juli,0,0,0,0
2020-07-28,18,Plaats van overlijden,0,0,0,0
2020-07-28,20,Ziekenhuis,5,15,9,1
2020-07-28,21,Bevestigde gevallen,2,12,9,1
2020-07-28,22,Mogelijke gevallen,3,3,0,0
2020-07-28,23,Woonzorgcentrum,0,1,1,0
2020-07-28,24,Bevestigde gevallen,0N/A,0,0,0N/A
2020-07-28,25,Mogelijke gevallen,0N/A,1,1,0N/A
2020-07-28,26,Andere residentiële,0,0,0,0
2020-07-28,28,collectiviteiten,0,0,0,0
2020-07-28,29,Thuis en andere,0,0,0,0
2020-07-28,30,Onbekend,0,0,0,0
2020-07-28,31,TOTAAL,5,16,10,1
2020-07-29,0,Plaats van overlijden,0,0,0,0
2020-07-29,2,Ziekenhuis,1786,4824,2190,848
2020-07-29,3,Bevestigde gevallen,1673,4577,2090,814
2020-07-29,4,Mogelijke gevallen,113,247,100,34
2020-07-29,5,Woonzorgcentrum,1567,4887,2670,650
2020-07-29,6,Bevestigde gevallen,423,1288,654,211
2020-07-29,7,Mogelijke gevallen,1144,3599,2016,439
2020-07-29,8,Andere residentiële,0,0,0,0
2020-07-29,10,collectiviteiten,0,0,0,0
2020-07-29,11,Thuis en andere,31,53,16,6
2020-07-29,12,Onbekend,0,19,19,0
2020-07-29,13,TOTAAL,3403,9833,4925,1505
2020-07-29,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-29,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-29,16,Gerapporteerde sterfgevallen in de periode van 19 juli tot 25 juli,0,0,0,0
2020-07-29,18,Plaats van overlijden,0,0,0,0
2020-07-29,20,Ziekenhuis,5,14,8,1
2020-07-29,21,Bevestigde gevallen,2,11,8,1
2020-07-29,22,Mogelijke gevallen,3,3,0,0
2020-07-29,23,Woonzorgcentrum,0,1,1,0
2020-07-29,24,Bevestigde gevallen,0N/A,0,0,0N/A
2020-07-29,25,Mogelijke gevallen,0N/A,1,1,0N/A
2020-07-29,26,Andere residentiële,0,0,0,0
2020-07-29,28,collectiviteiten,0,0,0,0
2020-07-29,29,Thuis en andere,0,0,0,0
2020-07-29,30,Onbekend,0,0,0,0
2020-07-29,31,TOTAAL,5,15,9,1
2020-07-30,0,Plaats van overlijden,0,0,0,0
2020-07-30,2,Ziekenhuis,1786,4826,2192,848
2020-07-30,3,Bevestigde gevallen,1673,4579,2092,814
2020-07-30,4,Mogelijke gevallen,113,247,100,34
2020-07-30,5,Woonzorgcentrum,1567,4888,2671,650
2020-07-30,6,Bevestigde gevallen,423,1288,654,211
2020-07-30,7,Mogelijke gevallen,1144,3600,2017,439
2020-07-30,8,Andere residentiële,0,0,0,0
2020-07-30,10,collectiviteiten,0,0,0,0
2020-07-30,11,Thuis en andere,31,53,16,6
2020-07-30,12,Onbekend,0,19,19,0
2020-07-30,13,TOTAAL,3403,9836,4928,1505
2020-07-30,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-30,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-30,16,Gerapporteerde sterfgevallen in de periode van 20 juli tot 26 juli,0,0,0,0
2020-07-30,18,Plaats van overlijden,0,0,0,0
2020-07-30,20,Ziekenhuis,4,14,9,1
2020-07-30,21,Bevestigde gevallen,2,12,9,1
2020-07-30,22,Mogelijke gevallen,2,2,0,0
2020-07-30,23,Woonzorgcentrum,1,2,1,0
2020-07-30,24,Bevestigde gevallen,1,1,0,0N/A
2020-07-30,25,Mogelijke gevallen,0,1,1,0N/A
2020-07-30,26,Andere residentiële,0,0,0,0
2020-07-30,28,collectiviteiten,0,0,0,0
2020-07-30,29,Thuis en andere,0,0,0,0
2020-07-30,30,Onbekend,0,0,0,0
2020-07-30,31,TOTAAL,5,16,10,1
2020-07-31,0,Plaats van overlijden,0,0,0,0
2020-07-31,2,Ziekenhuis,1787,4828,2193,848
2020-07-31,3,Bevestigde gevallen,1674,4581,2093,814
2020-07-31,4,Mogelijke gevallen,113,247,100,34
2020-07-31,5,Woonzorgcentrum,1567,4890,2672,651
2020-07-31,6,Bevestigde gevallen,423,1290,655,212
2020-07-31,7,Mogelijke gevallen,1144,3600,2017,439
2020-07-31,8,Andere residentiële,0,0,0,0
2020-07-31,10,collectiviteiten,0,0,0,0
2020-07-31,11,Thuis en andere,31,53,16,6
2020-07-31,12,Onbekend,0,19,19,0
2020-07-31,13,TOTAAL,3404,9840,4930,1506
2020-07-31,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-31,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-31,16,Gerapporteerde sterfgevallen in de periode van 21 juli tot 27 juli,0,0,0,0
2020-07-31,18,Plaats van overlijden,0,0,0,0
2020-07-31,20,Ziekenhuis,5,15,9,1
2020-07-31,21,Bevestigde gevallen,2,11,9,0
2020-07-31,22,Mogelijke gevallen,3,4,0,1
2020-07-31,23,Woonzorgcentrum,1,4,2,1
2020-07-31,24,Bevestigde gevallen,1,2,0,1
2020-07-31,25,Mogelijke gevallen,0,2,2,0
2020-07-31,26,Andere residentiële,0,0,0,0
2020-07-31,28,collectiviteiten,0,0,0,0
2020-07-31,29,Thuis en andere,0,0,0,0
2020-07-31,30,Onbekend,0,0,0,0
2020-07-31,31,TOTAAL,6,19,11,2
2020-08-01,0,Plaats van overlijden,0,0,0,0
2020-08-01,2,Ziekenhuis,1787,4829,2194,848
2020-08-01,3,Bevestigde gevallen,1674,4582,2094,814
2020-08-01,4,Mogelijke gevallen,113,247,100,34
2020-08-01,5,Woonzorgcentrum,1567,4890,2672,651
2020-08-01,6,Bevestigde gevallen,423,1290,655,212
2020-08-01,7,Mogelijke gevallen,1144,3600,2017,439
2020-08-01,8,Andere residentiële,0,0,0,0
2020-08-01,10,collectiviteiten,0,0,0,0
2020-08-01,11,Thuis en andere,31,53,16,6
2020-08-01,12,Onbekend,0,19,19,0
2020-08-01,13,TOTAAL,3404,9841,4931,1506
2020-08-01,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-08-01,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-08-01,16,Gerapporteerde sterfgevallen in de periode van 22 juli tot 28 juli,0,0,0,0
2020-08-01,18,Plaats van overlijden,0,0,0,0
2020-08-01,20,Ziekenhuis,5,15,9,1
2020-08-01,21,Bevestigde gevallen,2,11,9,0
2020-08-01,22,Mogelijke gevallen,3,4,0,1
2020-08-01,23,Woonzorgcentrum,1,4,2,1
2020-08-01,24,Bevestigde gevallen,1,2,0,1
2020-08-01,25,Mogelijke gevallen,0,2,2,0
2020-08-01,26,Andere residentiële,0,0,0,0
2020-08-01,28,collectiviteiten,0,0,0,0
2020-08-01,29,Thuis en andere,0,0,0,0
2020-08-01,30,Onbekend,0,0,0,0
2020-08-01,31,TOTAAL,6,19,11,2
2020-08-02,0,Plaats van overlijden,0,0,0,0
2020-08-02,2,Ziekenhuis,1789,4832,2195,848
2020-08-02,3,Bevestigde gevallen,1676,4585,2095,814
2020-08-02,4,Mogelijke gevallen,113,247,100,34
2020-08-02,5,Woonzorgcentrum,1567,4891,2673,651
2020-08-02,6,Bevestigde gevallen,423,1291,656,212
2020-08-02,7,Mogelijke gevallen,1144,3600,2017,439
2020-08-02,8,Andere residentiële,0,0,0,0
2020-08-02,10,collectiviteiten,0,0,0,0
2020-08-02,11,Thuis en andere,31,53,16,6
2020-08-02,12,Onbekend,0,19,19,0
2020-08-02,13,TOTAAL,3406,9845,4933,1506
2020-08-02,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-08-02,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-08-02,16,Gerapporteerde sterfgevallen in de periode van 23 juli tot 29 juli,0,0,0,0
2020-08-02,18,Plaats van overlijden,0,0,0,0
2020-08-02,20,Ziekenhuis,6,15,8,1
2020-08-02,21,Bevestigde gevallen,3,11,8,0
2020-08-02,22,Mogelijke gevallen,3,4,0,1
2020-08-02,23,Woonzorgcentrum,1,4,2,1
2020-08-02,24,Bevestigde gevallen,1,3,1,1
2020-08-02,25,Mogelijke gevallen,0,1,1,0
2020-08-02,26,Andere residentiële,0,0,0,0
2020-08-02,28,collectiviteiten,0,0,0,0
2020-08-02,29,Thuis en andere,0,0,0,0
2020-08-02,30,Onbekend,0,0,0,0
2020-08-02,31,TOTAAL,7,19,10,2
2020-08-03,0,Plaats van overlijden,0,0,0,0
2020-08-03,2,Ziekenhuis,1789,4832,2195,848
2020-08-03,3,Bevestigde gevallen,1676,4585,2095,814
2020-08-03,4,Mogelijke gevallen,113,247,100,34
2020-08-03,5,Woonzorgcentrum,1567,4891,2673,651
2020-08-03,6,Bevestigde gevallen,423,1291,656,212
2020-08-03,7,Mogelijke gevallen,1144,3600,2017,439
2020-08-03,8,Andere residentiële,0,0,0,0
2020-08-03,10,collectiviteiten,0,0,0,0
2020-08-03,11,Thuis en andere,31,53,16,6
2020-08-03,12,Onbekend,0,19,19,0
2020-08-03,13,TOTAAL,3406,9845,4933,1506
2020-08-03,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-08-03,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-08-03,16,Gerapporteerde sterfgevallen in de periode van 24 juli tot 30 juli,0,0,0,0
2020-08-03,18,Plaats van overlijden,0,0,0,0
2020-08-03,20,Ziekenhuis,4,14,9,1
2020-08-03,21,Bevestigde gevallen,2,11,9,0
2020-08-03,22,Mogelijke gevallen,2,3,0,1
2020-08-03,23,Woonzorgcentrum,1,5,3,1
2020-08-03,24,Bevestigde gevallen,1,4,2,1
2020-08-03,25,Mogelijke gevallen,0,1,1,0
2020-08-03,26,Andere residentiële,0,0,0,0
2020-08-03,28,collectiviteiten,0,0,0,0
2020-08-03,29,Thuis en andere,0,0,0,0
2020-08-03,30,Onbekend,0,0,0,0
2020-08-03,31,TOTAAL,5,19,12,2
2020-08-04,0,Plaats van overlijden,0,0,0,0
2020-08-04,2,Ziekenhuis,1791,4837,2197,849
2020-08-04,3,Bevestigde gevallen,1677,4589,2097,815
2020-08-04,4,Mogelijke gevallen,114,248,100,34
2020-08-04,5,Woonzorgcentrum,1567,4891,2673,651
2020-08-04,6,Bevestigde gevallen,423,1291,656,212
2020-08-04,7,Mogelijke gevallen,1144,3600,2017,439
2020-08-04,8,Andere residentiële,0,0,0,0
2020-08-04,10,collectiviteiten,0,0,0,0
2020-08-04,11,Thuis en andere,31,53,16,6
2020-08-04,12,Onbekend,0,19,19,0
2020-08-04,13,TOTAAL,3408,9850,4935,1507
2020-08-04,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-08-04,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-08-04,16,Gerapporteerde sterfgevallen in de periode van 25 juli tot 31 juli,0,0,0,0
2020-08-04,18,Plaats van overlijden,0,0,0,0
2020-08-04,20,Ziekenhuis,4,12,7,1
2020-08-04,21,Bevestigde gevallen,3,10,7,0
2020-08-04,22,Mogelijke gevallen,1,2,0,1
2020-08-04,23,Woonzorgcentrum,1,5,3,1
2020-08-04,24,Bevestigde gevallen,1,4,2,1
2020-08-04,25,Mogelijke gevallen,0,1,1,0
2020-08-04,26,Andere residentiële,0,0,0,0
2020-08-04,28,collectiviteiten,0,0,0,0
2020-08-04,29,Thuis en andere,0,0,0,0
2020-08-04,30,Onbekend,0,0,0,0
2020-08-04,31,TOTAAL,5,17,10,2
2020-08-05,0,Plaats van overlijden,0,0,0,0
2020-08-05,2,Ziekenhuis,1792,4839,2198,849
2020-08-05,3,Bevestigde gevallen,1678,4591,2098,815
2020-08-05,4,Mogelijke gevallen,114,248,100,34
2020-08-05,5,Woonzorgcentrum,1567,4891,2673,651
2020-08-05,6,Bevestigde gevallen,423,1291,656,212
2020-08-05,7,Mogelijke gevallen,1144,3600,2017,439
2020-08-05,8,Andere residentiële,0,0,0,0
2020-08-05,10,collectiviteiten,0,0,0,0
2020-08-05,11,Thuis en andere,31,53,16,6
2020-08-05,12,Onbekend,0,19,19,0
2020-08-05,13,TOTAAL,3409,9852,4936,1507
2020-08-05,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-08-05,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-08-05,16,Gerapporteerde sterfgevallen in de periode van 26 juli tot 1 augustus,0,0,0,0
2020-08-05,18,Plaats van overlijden,0,0,0,0
2020-08-05,20,Ziekenhuis,5,12,6,1
2020-08-05,21,Bevestigde gevallen,3,9,6,0
2020-08-05,22,Mogelijke gevallen,2,3,0,1
2020-08-05,23,Woonzorgcentrum,1,5,3,1
2020-08-05,24,Bevestigde gevallen,1,4,2,1
2020-08-05,25,Mogelijke gevallen,0,1,1,0
2020-08-05,26,Andere residentiële,0,0,0,0
2020-08-05,28,collectiviteiten,0,0,0,0
2020-08-05,29,Thuis en andere,0,0,0,0
2020-08-05,30,Onbekend,0,0,0,0
2020-08-05,31,TOTAAL,6,17,9,2
2020-08-06,0,Plaats van overlijden,0,0,0,0
2020-08-06,2,Ziekenhuis,1793,4843,2199,851
2020-08-06,3,Bevestigde gevallen,1678,4594,2099,817
2020-08-06,4,Mogelijke gevallen,115,249,100,34
2020-08-06,5,Woonzorgcentrum,1567,4894,2676,651
2020-08-06,6,Bevestigde gevallen,423,1293,658,212
2020-08-06,7,Mogelijke gevallen,1144,3601,2018,439
2020-08-06,8,Andere residentiële,0,0,0,0
2020-08-06,10,collectiviteiten,0,0,0,0
2020-08-06,11,Thuis en andere,31,53,16,6
2020-08-06,12,Onbekend,0,19,19,0
2020-08-06,13,TOTAAL,3410,9859,4940,1509
2020-08-06,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-08-06,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-08-06,16,Gerapporteerde sterfgevallen in de periode van 27 juli tot 2 augustus,0,0,0,0
2020-08-06,18,Plaats van overlijden,0,0,0,0
2020-08-06,20,Ziekenhuis,6,15,7,2
2020-08-06,21,Bevestigde gevallen,4,12,7,1
2020-08-06,22,Mogelijke gevallen,2,3,0,1
2020-08-06,23,Woonzorgcentrum,0,6,5,1
2020-08-06,24,Bevestigde gevallen,0N/A,4,3,1
2020-08-06,25,Mogelijke gevallen,0N/A,2,2,0
2020-08-06,26,Andere residentiële,0,0,0,0
2020-08-06,28,collectiviteiten,0,0,0,0
2020-08-06,29,Thuis en andere,0,0,0,0
2020-08-06,30,Onbekend,0,0,0,0
2020-08-06,31,TOTAAL,6,21,12,3
2020-08-08,0,Plaats van overlijden,0,0,0,0
2020-08-08,2,Ziekenhuis,1796,4850,2201,853
2020-08-08,3,Bevestigde gevallen,1681,4601,2101,819
2020-08-08,4,Mogelijke gevallen,115,249,100,34
2020-08-08,5,Woonzorgcentrum,1567,4894,2676,651
2020-08-08,6,Bevestigde gevallen,423,1295,660,212
2020-08-08,7,Mogelijke gevallen,1144,3599,2016,439
2020-08-08,8,Andere residentiële,0,0,0,0
2020-08-08,10,collectiviteiten,0,0,0,0
2020-08-08,11,Thuis en andere,31,53,16,6
2020-08-08,12,Onbekend,0,19,19,0
2020-08-08,13,TOTAAL,3413,9866,4942,1511
2020-08-09,0,Plaats van overlijden,0,0,0,0
2020-08-09,2,Ziekenhuis,1797,4852,2201,854
2020-08-09,3,Bevestigde gevallen,1682,4602,2101,819
2020-08-09,4,Mogelijke gevallen,115,250,100,35
2020-08-09,5,Woonzorgcentrum,1568,4896,2677,651
2020-08-09,6,Bevestigde gevallen,423,1296,661,212
2020-08-09,7,Mogelijke gevallen,1145,3600,2016,439
2020-08-09,8,Andere residentiële,0,0,0,0
2020-08-09,10,collectiviteiten,0,0,0,0
2020-08-09,11,Thuis en andere,31,53,16,6
2020-08-09,12,Onbekend,0,19,19,0
2020-08-09,13,TOTAAL,3415,9870,4943,1512
2020-08-10,0,Plaats van overlijden,0,0,0,0
2020-08-10,2,Ziekenhuis,1797,4853,2202,854
2020-08-10,3,Bevestigde gevallen,1682,4603,2102,819
2020-08-10,4,Mogelijke gevallen,115,250,100,35
2020-08-10,5,Woonzorgcentrum,1569,4897,2677,651
2020-08-10,6,Bevestigde gevallen,424,1297,661,212
2020-08-10,7,Mogelijke gevallen,1145,3600,2016,439
2020-08-10,8,Andere residentiële,0,0,0,0
2020-08-10,10,collectiviteiten,0,0,0,0
2020-08-10,11,Thuis en andere,31,53,16,6
2020-08-10,12,Onbekend,0,19,19,0
2020-08-10,13,TOTAAL,3416,9872,4944,1512
2020-08-11,0,Plaats van overlijden,0,0,0,0
